method,seed_track_id,playlist_pairwise_similarity,playlist_adjacent_similarity,playlist_seed_genre_fraction,playlist_monotonic_drift_fraction,playlist_final_seed_distance,random_pairwise_similarity,random_adjacent_similarity,random_seed_genre_fraction,random_monotonic_drift_fraction,random_final_seed_distance
triplet_embedding,disco/disco.00086,0.9602267742156982,0.9854617714881897,0.1,0.8888888888888888,0.09803569316864014,0.7041070759296417,0.6915345025062561,0.204,0.5511111111111111,0.25574549555778503
triplet_embedding,hiphop/hiphop.00070,0.9421730637550354,0.9837930202484131,1.0,1.0,0.13129818439483643,0.703523930311203,0.7051180005073547,0.182,0.56,0.2866601097583771
triplet_embedding,hiphop/hiphop.00081,0.9366531372070312,0.9829885959625244,0.6,1.0,0.23344635963439941,0.686192055940628,0.6927086508274078,0.20199999999999999,0.52,0.3477016031742096
triplet_embedding,hiphop/hiphop.00020,0.9567969441413879,0.9893711805343628,0.3,1.0,0.12377053499221802,0.712087618112564,0.7167238593101501,0.19599999999999998,0.6111111111111112,0.33197583436965944
triplet_embedding,hiphop/hiphop.00062,0.9651934504508972,0.9911706447601318,0.2,1.0,0.12822329998016357,0.6894630467891694,0.6904413080215455,0.18,0.5622222222222222,0.30585595965385437
triplet_embedding,hiphop/hiphop.00089,0.9366499781608582,0.9835643768310547,0.5,1.0,0.19525402784347534,0.7046285951137543,0.7185553109645844,0.198,0.5733333333333334,0.3725766158103943
triplet_embedding,hiphop/hiphop.00098,0.9017845988273621,0.9774250388145447,0.6,1.0,0.22501611709594727,0.6830655980110169,0.6789412498474121,0.18600000000000003,0.56,0.4027271592617035
triplet_embedding,hiphop/hiphop.00041,0.9045736789703369,0.9742035269737244,0.6,1.0,0.3190058469772339,0.6633980393409729,0.6638495719432831,0.18,0.5444444444444444,0.46259934663772584
triplet_embedding,hiphop/hiphop.00015,0.9128060936927795,0.9840885996818542,0.6,1.0,0.2629873752593994,0.6680011355876923,0.6765827876329422,0.19999999999999996,0.5444444444444445,0.40142000317573545
triplet_embedding,hiphop/hiphop.00052,0.9436609745025635,0.9883612394332886,0.1,1.0,0.1782083511352539,0.6895847260951996,0.6756575548648834,0.19599999999999998,0.5755555555555556,0.3394000959396362
triplet_embedding,hiphop/hiphop.00030,0.9099395871162415,0.983220636844635,0.9,1.0,0.26212531328201294,0.6736798655986785,0.6714571219682693,0.20199999999999999,0.5444444444444445,0.3626724851131439
triplet_embedding,jazz/jazz.00063,0.930277943611145,0.9848344326019287,0.3,1.0,0.19861942529678345,0.6927576386928558,0.6950245893001556,0.18599999999999994,0.5511111111111111,0.3285329794883728
triplet_embedding,jazz/jazz.00025,0.9145562052726746,0.978989839553833,0.8,1.0,0.2380300760269165,0.6855831289291382,0.6896958351135254,0.168,0.548888888888889,0.3808437252044678
triplet_embedding,jazz/jazz.00000,0.9342917799949646,0.982045590877533,0.1,1.0,0.17141932249069214,0.7014701116085053,0.7056520128250122,0.19,0.5488888888888889,0.2566234815120697
triplet_embedding,jazz/jazz.00019,0.9143780469894409,0.9866597652435303,0.4,1.0,0.21922481060028076,0.6819574964046479,0.6958387935161591,0.21199999999999997,0.5577777777777777,0.37969721674919127
triplet_embedding,jazz/jazz.00021,0.9217563271522522,0.9817765355110168,0.5,1.0,0.2499234676361084,0.6836894989013672,0.6950411665439605,0.20400000000000001,0.5733333333333334,0.42993165135383604
triplet_embedding,jazz/jazz.00013,0.9300314784049988,0.9832706451416016,0.5,1.0,0.22620779275894165,0.6837061572074891,0.6954528069496155,0.16599999999999998,0.56,0.3769504547119141
triplet_embedding,jazz/jazz.00060,0.9467928409576416,0.9877417683601379,0.3,1.0,0.16987168788909912,0.6940161442756653,0.6987860870361328,0.19799999999999998,0.5644444444444444,0.31879246830940244
triplet_embedding,jazz/jazz.00080,0.9168275594711304,0.9774429798126221,0.8,1.0,0.18627893924713135,0.7001424980163574,0.7060516798496246,0.172,0.5444444444444445,0.39026642084121704
triplet_embedding,jazz/jazz.00099,0.9374723434448242,0.9807961583137512,0.1,0.8888888888888888,0.18881064653396606,0.6988143754005433,0.6964280271530151,0.18999999999999997,0.5599999999999999,0.2991101908683777
triplet_embedding,jazz/jazz.00079,0.9375073909759521,0.9855730533599854,0.1,1.0,0.17821383476257324,0.6924872934818268,0.7038396906852722,0.19,0.591111111111111,0.37117213249206543
triplet_embedding,metal/metal.00023,0.8960382342338562,0.981067955493927,0.6,1.0,0.32180339097976685,0.6711103773117065,0.6838488912582398,0.22,0.5622222222222222,0.3970319044589996
triplet_embedding,metal/metal.00065,0.9219338893890381,0.9813446402549744,0.3,1.0,0.24020004272460938,0.6747295248508454,0.6767205572128296,0.212,0.5666666666666665,0.2793402028083801
triplet_embedding,metal/metal.00052,0.9016484618186951,0.9754034876823425,0.4,1.0,0.32528793811798096,0.6786042404174805,0.6781019920110702,0.174,0.5466666666666666,0.4096275842189789
triplet_embedding,metal/metal.00003,0.9639067649841309,0.9833276271820068,1.0,0.5555555555555556,0.05432003736495972,0.6741542804241181,0.6773700559139252,0.15799999999999997,0.56,0.37763824820518493
triplet_embedding,metal/metal.00042,0.943543016910553,0.9875882267951965,1.0,0.7777777777777778,0.1515856385231018,0.698160560131073,0.6988793051242829,0.18799999999999997,0.5577777777777778,0.30957916855812073
triplet_embedding,metal/metal.00013,0.8819565773010254,0.9755065441131592,0.4,1.0,0.3878328800201416,0.6649548184871673,0.6734102177619934,0.18600000000000003,0.5577777777777777,0.4862344551086426
triplet_embedding,metal/metal.00047,0.8830327391624451,0.9736649990081787,0.5,0.8888888888888888,0.3186649680137634,0.6787301659584045,0.6794794535636902,0.222,0.5533333333333332,0.3496131992340088
triplet_embedding,metal/metal.00046,0.8855372667312622,0.9716217517852783,0.5,1.0,0.3412221074104309,0.6622035038471222,0.6645953452587128,0.214,0.5688888888888889,0.447810435295105
triplet_embedding,metal/metal.00010,0.8828697800636292,0.9751107096672058,0.6,1.0,0.432378888130188,0.6414880937337876,0.653144564628601,0.172,0.5666666666666668,0.5300620877742768
triplet_embedding,metal/metal.00064,0.95298832654953,0.9885990619659424,0.9,0.8888888888888888,0.1603880524635315,0.6954587125778198,0.6818051582574844,0.188,0.5422222222222222,0.2807915532588959
triplet_embedding,pop/pop.00033,0.9536603093147278,0.9854407906532288,0.3,1.0,0.09410548210144043,0.7125440323352814,0.7141591036319732,0.16599999999999998,0.56,0.23476967215538025
triplet_embedding,pop/pop.00056,0.9533858299255371,0.9875233173370361,0.1,1.0,0.12461495399475098,0.690595725774765,0.6798192310333252,0.19799999999999998,0.5555555555555557,0.3382295787334442
triplet_embedding,pop/pop.00028,0.9420138597488403,0.9842334389686584,0.5,0.8888888888888888,0.1475740671157837,0.7114810967445373,0.7077816534042358,0.2,0.548888888888889,0.22225074768066405
triplet_embedding,pop/pop.00096,0.9362657070159912,0.9817982912063599,0.3,0.8888888888888888,0.13128626346588135,0.6935052990913391,0.6948273622989655,0.18,0.5755555555555556,0.3255402684211731
triplet_embedding,pop/pop.00027,0.9511978030204773,0.9851313829421997,0.4,1.0,0.13572388887405396,0.6941664862632752,0.6889832580089569,0.174,0.5422222222222223,0.29231744647026064
triplet_embedding,pop/pop.00073,0.9449310898780823,0.9876699447631836,1.0,1.0,0.1401665210723877,0.699710419178009,0.7065455532073974,0.212,0.5711111111111111,0.26057509660720823
triplet_embedding,pop/pop.00050,0.9438050389289856,0.9853865504264832,0.7,1.0,0.10559707880020142,0.6951730453968048,0.6898740398883819,0.2,0.548888888888889,0.28717673182487485
triplet_embedding,pop/pop.00042,0.9500668048858643,0.9841169714927673,0.2,1.0,0.13095581531524658,0.6947957396507263,0.7077608144283295,0.21,0.5466666666666665,0.23926119565963744
triplet_embedding,pop/pop.00021,0.9470700621604919,0.9856729507446289,1.0,0.7777777777777778,0.1233169436454773,0.6942108273506165,0.7001883804798126,0.17199999999999996,0.5733333333333334,0.31968979597091673
triplet_embedding,pop/pop.00002,0.9543404579162598,0.9874820709228516,0.8,1.0,0.12613022327423096,0.7077134346961975,0.7037193405628205,0.19399999999999998,0.5666666666666667,0.28406830549240114
triplet_embedding,reggae/reggae.00076,0.9682719111442566,0.9922850131988525,1.0,1.0,0.09772324562072754,0.7117416179180145,0.703300747871399,0.182,0.5733333333333334,0.22202089071273803
triplet_embedding,reggae/reggae.00040,0.9650117754936218,0.9914348125457764,0.9,1.0,0.10995036363601685,0.7232119047641754,0.7231102871894837,0.20800000000000002,0.5577777777777777,0.19490529894828795
triplet_embedding,reggae/reggae.00066,0.9625840783119202,0.9888803958892822,0.2,1.0,0.11577033996582031,0.7152335751056671,0.7069743740558624,0.18599999999999997,0.5755555555555556,0.24091077327728272
triplet_embedding,reggae/reggae.00048,0.9392868876457214,0.9817980527877808,0.4,1.0,0.10611283779144287,0.7025655221939087,0.6997633218765259,0.19,0.5444444444444444,0.2256506073474884
triplet_embedding,reggae/reggae.00083,0.9529266953468323,0.9762423634529114,0.4,0.7777777777777778,0.12476986646652222,0.7143243074417114,0.7050759327411652,0.19199999999999995,0.54,0.20236608028411865
triplet_embedding,reggae/reggae.00027,0.9572689533233643,0.9884054660797119,0.9,1.0,0.10015499591827393,0.7006705665588379,0.7039050829410552,0.17799999999999996,0.5577777777777778,0.2959869408607483
triplet_embedding,reggae/reggae.00053,0.9474658370018005,0.9893977642059326,0.4,1.0,0.1508386731147766,0.7045028042793274,0.6990857708454132,0.17199999999999996,0.5622222222222222,0.261579065322876
triplet_embedding,reggae/reggae.00098,0.9592922925949097,0.9869752526283264,0.1,0.8888888888888888,0.10310244560241699,0.7128570091724395,0.7062224280834198,0.19399999999999998,0.5511111111111111,0.23441198706626892
triplet_embedding,reggae/reggae.00062,0.96357262134552,0.9910023212432861,0.4,1.0,0.11888676881790161,0.6891936755180359,0.687284860610962,0.174,0.5333333333333333,0.25725522041320803
triplet_embedding,reggae/reggae.00011,0.9507823586463928,0.9853672385215759,0.4,1.0,0.10981011390686035,0.702888377904892,0.6960396599769593,0.19,0.5266666666666666,0.20951398730278015
triplet_embedding,rock/rock.00015,0.9684963822364807,0.990245521068573,0.1,1.0,0.09648299217224121,0.7050064766407013,0.6927571868896485,0.20199999999999999,0.5577777777777778,0.23375169754028322
triplet_embedding,rock/rock.00088,0.9581829309463501,0.9856459498405457,0.1,0.8888888888888888,0.11026287078857422,0.7123476016521454,0.703406753540039,0.176,0.5466666666666667,0.2204079246520996
triplet_embedding,rock/rock.00049,0.93644779920578,0.979903519153595,0.2,1.0,0.2093414068222046,0.707959554195404,0.7114979374408722,0.19999999999999996,0.5622222222222222,0.29194924235343933
triplet_embedding,rock/rock.00093,0.921052873134613,0.9767674207687378,0.5,1.0,0.19108855724334717,0.6970930361747741,0.6935864150524139,0.19199999999999995,0.5311111111111111,0.2892446541786194
triplet_embedding,rock/rock.00008,0.9305174946784973,0.9816948771476746,0.7,1.0,0.2444961667060852,0.6926551270484924,0.6843592655658722,0.17799999999999996,0.5377777777777777,0.2993997633457184
triplet_embedding,rock/rock.00067,0.9511110186576843,0.9760043621063232,0.3,1.0,0.12458842992782593,0.7111165010929108,0.704157041311264,0.18799999999999997,0.5377777777777778,0.20507341027259826
triplet_embedding,rock/rock.00065,0.9587376117706299,0.9869805574417114,0.4,1.0,0.11377894878387451,0.6854039967060089,0.6688445985317231,0.18599999999999997,0.5244444444444444,0.2477552092075348
triplet_embedding,rock/rock.00068,0.9472670555114746,0.9863162636756897,0.5,0.8888888888888888,0.09359955787658691,0.7211226201057435,0.7165399074554444,0.2,0.5422222222222222,0.19567501902580262
triplet_embedding,rock/rock.00043,0.9597629308700562,0.987542450428009,0.1,1.0,0.0898052453994751,0.7096051347255706,0.6981593024730682,0.192,0.5311111111111111,0.21863992333412172
triplet_embedding,rock/rock.00070,0.9495334029197693,0.9838360548019409,0.1,1.0,0.10841315984725952,0.709476797580719,0.6974846339225769,0.184,0.5555555555555556,0.2473871898651123
